role_name,mob_status,drop_id,drop_path,container_path,container_type,weight,item_id,quantity_min,quantity_max
Golem_Crystal_Thunder,suppressed,Drop_Golem_Crystal_Thunder,Server/Drops/NPCs/Elemental/Drop_Golem_Crystal_Thunder.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Crystal_Yellow,15,15
Golem_Crystal_Thunder,suppressed,Drop_Golem_Crystal_Thunder,Server/Drops/NPCs/Elemental/Drop_Golem_Crystal_Thunder.json,Container/Containers[2]/Containers[0],Single,100,Rock_Gem_Topaz,1,1
Golem_Firesteel,suppressed,Drop_Golem_Firesteel,Server/Drops/NPCs/Elemental/Drop_Golem_Firesteel.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Fire_Essence,2,5
Golem_Firesteel,suppressed,Drop_Golem_Firesteel,Server/Drops/NPCs/Elemental/Drop_Golem_Firesteel.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Bar_Iron,1,2
Hawk,preserved,Drop_Hawk,Server/Drops/NPCs/Flying_Wildlife/Drop_Hawk.json,Container/Containers[0]/Containers[0],Single,100,Food_Wildmeat_Raw,1,1
Hawk,preserved,Drop_Hawk,Server/Drops/NPCs/Flying_Wildlife/Drop_Hawk.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Feathers_Dark,1,2
Horse,preserved,Drop_Horse,Server/Drops/NPCs/Livestock/Drop_Horse.json,Container/Containers[0]/Containers[0],Single,100,Food_Wildmeat_Raw,1,2
Horse,preserved,Drop_Horse,Server/Drops/NPCs/Livestock/Drop_Horse.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Hide_Medium,1,2
Horse_Skeleton,suppressed,Drop_Horse_Skeleton,Server/Drops/NPCs/Undead/Drop_Horse_Skeleton.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Bone_Fragment,1,2
Horse_Skeleton_Armored,suppressed,Drop_Horse_Skeleton_Armored,Server/Drops/NPCs/Undead/Drop_Horse_Skeleton_Armored.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Bone_Fragment,1,2
Hound_Bleached,suppressed,Drop_Hound_Bleached,Server/Drops/NPCs/Undead/Drop_Hound_Bleached.json,Container/Containers[0]/Containers[0],Single,100,Food_Wildmeat_Raw,1,1
Hound_Bleached,suppressed,Drop_Hound_Bleached,Server/Drops/NPCs/Undead/Drop_Hound_Bleached.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Hide_Medium,2,3
Hyena,suppressed,Drop_Hyena,Server/Drops/NPCs/Beast/Drop_Hyena.json,Container/Containers[0]/Containers[0],Single,100,Food_Wildmeat_Raw,1,2
Hyena,suppressed,Drop_Hyena,Server/Drops/NPCs/Beast/Drop_Hyena.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Hide_Medium,1,2
Jellyfish_Blue,preserved,Drop_Jellyfish,Server/Drops/NPCs/Swimming_Wildlife/Drop_Jellyfish.json,Container/Containers[0]/Containers[0],Single,100,Food_Fish_Raw,2,3
Jellyfish_Cyan,preserved,Drop_Jellyfish,Server/Drops/NPCs/Swimming_Wildlife/Drop_Jellyfish.json,Container/Containers[0]/Containers[0],Single,100,Food_Fish_Raw,2,3
Jellyfish_Green,preserved,Drop_Jellyfish,Server/Drops/NPCs/Swimming_Wildlife/Drop_Jellyfish.json,Container/Containers[0]/Containers[0],Single,100,Food_Fish_Raw,2,3
Jellyfish_Man_Of_War,preserved,Drop_Jellyfish_Man_Of_War,Server/Drops/NPCs/Swimming_Wildlife/Drop_Jellyfish_Man_Of_War.json,Container/Containers[0]/Containers[0],Single,100,Food_Fish_Raw,2,3
Jellyfish_Red,preserved,Drop_Jellyfish,Server/Drops/NPCs/Swimming_Wildlife/Drop_Jellyfish.json,Container/Containers[0]/Containers[0],Single,100,Food_Fish_Raw,2,3
Jellyfish_Yellow,preserved,Drop_Jellyfish,Server/Drops/NPCs/Swimming_Wildlife/Drop_Jellyfish.json,Container/Containers[0]/Containers[0],Single,100,Food_Fish_Raw,2,3
Klops_Gentleman,preserved,Drop_Klops_Gentleman,Server/Drops/NPCs/Intelligent/Klops/Drop_Klops_Gentleman.json,Container/Containers[0]/Containers[0],Single,75,Ingredient_Bar_Copper,1,2
Klops_Gentleman,preserved,Drop_Klops_Gentleman,Server/Drops/NPCs/Intelligent/Klops/Drop_Klops_Gentleman.json,Container/Containers[0]/Containers[1],Single,25,Ingredient_Bar_Iron,1,2
Klops_Miner,preserved,Drop_Klops_Miner,Server/Drops/NPCs/Intelligent/Klops/Drop_Klops_Miner.json,Container/Containers[0]/Containers[0],Single,75,Ore_Copper,1,2
Klops_Miner,preserved,Drop_Klops_Miner,Server/Drops/NPCs/Intelligent/Klops/Drop_Klops_Miner.json,Container/Containers[0]/Containers[1],Single,25,Ore_Iron,1,2
Klops_Miner_Patrol,preserved,Drop_Klops_Miner,Server/Drops/NPCs/Intelligent/Klops/Drop_Klops_Miner.json,Container/Containers[0]/Containers[0],Single,75,Ore_Copper,1,2
Klops_Miner_Patrol,preserved,Drop_Klops_Miner,Server/Drops/NPCs/Intelligent/Klops/Drop_Klops_Miner.json,Container/Containers[0]/Containers[1],Single,25,Ore_Iron,1,2
Larva_Silk,suppressed,Drop_Larva_Silk,Server/Drops/NPCs/Beast/Drop_Larva_Silk.json,Container/Containers[0]/Containers[0],Single,100,Food_Wildmeat_Raw,1,2
Larva_Void,suppressed,Drop_Larva_Void,Server/Drops/NPCs/Void/Drop_Larva_Void.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Void_Essence,1,1
Larva_Void,suppressed,Drop_Larva_Void,Server/Drops/NPCs/Void/Drop_Larva_Void.json,Container/Containers[1]/Containers[0],Single,0.5,Ingredient_Voidheart,1,1
Leopard_Snow,suppressed,Drop_Leopard_Snow,Server/Drops/NPCs/Beast/Drop_Leopard_Snow.json,Container/Containers[0]/Containers[0],Single,100,Food_Wildmeat_Raw,4,8
Leopard_Snow,suppressed,Drop_Leopard_Snow,Server/Drops/NPCs/Beast/Drop_Leopard_Snow.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Hide_Medium,1,2
Lizard_Sand,preserved,Drop_Lizard_Sand,Server/Drops/NPCs/Beast/Drop_Lizard_Sand.json,Container/Containers[0]/Containers[0],Single,100,Food_Wildmeat_Raw,1,2
Lizard_Sand,preserved,Drop_Lizard_Sand,Server/Drops/NPCs/Beast/Drop_Lizard_Sand.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Hide_Medium,1,2
Lobster,preserved,Drop_Lobster,Server/Drops/NPCs/Swimming_Beast/Drop_Lobster.json,Container/Containers[0]/Containers[0],Single,100,Food_Fish_Raw,1,1
Minnow,preserved,Drop_Minnow,Server/Drops/NPCs/Swimming_Critter/Drop_Minnow.json,Container/Containers[0]/Containers[0],Single,100,Food_Fish_Raw,1,1
Molerat,suppressed,Drop_Molerat,Server/Drops/NPCs/Beast/Drop_Molerat.json,Container/Containers[0]/Containers[0],Single,100,Food_Wildmeat_Raw,1,2
Molerat,suppressed,Drop_Molerat,Server/Drops/NPCs/Beast/Drop_Molerat.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Hide_Light,1,1
Moose_Bull,suppressed,Drop_Moose_Bull,Server/Drops/NPCs/Wildlife/Drop_Moose_Bull.json,Container/Containers[0]/Containers[0],Single,100,Food_Wildmeat_Raw,2,3
Moose_Bull,suppressed,Drop_Moose_Bull,Server/Drops/NPCs/Wildlife/Drop_Moose_Bull.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Hide_Medium,1,2
Moose_Cow,suppressed,Drop_Moose_Cow,Server/Drops/NPCs/Wildlife/Drop_Moose_Cow.json,Container/Containers[0]/Containers[0],Single,100,Food_Wildmeat_Raw,2,3
Moose_Cow,suppressed,Drop_Moose_Cow,Server/Drops/NPCs/Wildlife/Drop_Moose_Cow.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Hide_Medium,1,2
Mosshorn,preserved,Drop_Mosshorn,Server/Drops/NPCs/Wildlife/Drop_Mosshorn.json,Container/Containers[0]/Containers[0],Single,100,Food_Wildmeat_Raw,4,8
Mosshorn,preserved,Drop_Mosshorn,Server/Drops/NPCs/Wildlife/Drop_Mosshorn.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Hide_Heavy,1,2
Mosshorn_Plain,preserved,Drop_Mosshorn,Server/Drops/NPCs/Wildlife/Drop_Mosshorn.json,Container/Containers[0]/Containers[0],Single,100,Food_Wildmeat_Raw,4,8
Mosshorn_Plain,preserved,Drop_Mosshorn,Server/Drops/NPCs/Wildlife/Drop_Mosshorn.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Hide_Heavy,1,2
Mouflon,preserved,Drop_Mouflon,Server/Drops/NPCs/Livestock/Drop_Mouflon.json,Container/Containers[0]/Containers[0],Single,100,Food_Wildmeat_Raw,1,2
Mouflon,preserved,Drop_Mouflon,Server/Drops/NPCs/Livestock/Drop_Mouflon.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Hide_Light,1,2
Outlander_Berserker,suppressed,Drop_Outlander_Berserker,Server/Drops/NPCs/Intelligent/Outlander/Drop_Outlander_Berserker.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Fabric_Scrap_Shadoweave,1,4
Outlander_Brute,suppressed,Drop_Outlander_Brute,Server/Drops/NPCs/Intelligent/Outlander/Drop_Outlander_Brute.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Fabric_Scrap_Shadoweave,1,4
Outlander_Cultist,suppressed,Drop_Outlander_Cultist,Server/Drops/NPCs/Intelligent/Outlander/Drop_Outlander_Cultist.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Fabric_Scrap_Shadoweave,1,4
Outlander_Cultist,suppressed,Drop_Outlander_Cultist,Server/Drops/NPCs/Intelligent/Outlander/Drop_Outlander_Cultist.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Void_Essence,1,2
Outlander_Cultist,suppressed,Drop_Outlander_Cultist,Server/Drops/NPCs/Intelligent/Outlander/Drop_Outlander_Cultist.json,Container/Containers[2]/Containers[0],Single,15,Weapon_Daggers_Doomed,,
Outlander_Hunter,suppressed,Drop_Outlander_Hunter,Server/Drops/NPCs/Intelligent/Outlander/Drop_Outlander_Hunter.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Fabric_Scrap_Shadoweave,1,4
Outlander_Hunter,suppressed,Drop_Outlander_Hunter,Server/Drops/NPCs/Intelligent/Outlander/Drop_Outlander_Hunter.json,Container/Containers[1]/Containers[0],Single,5,Weapon_Shortbow_Doomed,,
Outlander_Marauder,suppressed,Drop_Outlander_Marauder,Server/Drops/NPCs/Intelligent/Outlander/Drop_Outlander_Marauder.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Fabric_Scrap_Shadoweave,1,4
Outlander_Marauder,suppressed,Drop_Outlander_Marauder,Server/Drops/NPCs/Intelligent/Outlander/Drop_Outlander_Marauder.json,Container/Containers[1]/Containers[0],Single,50,Weapon_Sword_Doomed,,
Outlander_Marauder,suppressed,Drop_Outlander_Marauder,Server/Drops/NPCs/Intelligent/Outlander/Drop_Outlander_Marauder.json,Container/Containers[1]/Containers[1],Single,50,Weapon_Shield_Doomed,,
Outlander_Peon,suppressed,Drop_Outlander_Peon,Server/Drops/NPCs/Intelligent/Outlander/Drop_Outlander_Peon.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Fabric_Scrap_Shadoweave,1,4
Outlander_Priest,suppressed,Drop_Outlander_Priest,Server/Drops/NPCs/Intelligent/Outlander/Drop_Outlander_Priest.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Fabric_Scrap_Shadoweave,1,4
Outlander_Priest,suppressed,Drop_Outlander_Priest,Server/Drops/NPCs/Intelligent/Outlander/Drop_Outlander_Priest.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Void_Essence,2,3
Outlander_Sorcerer,suppressed,Drop_Outlander_Sorcerer,Server/Drops/NPCs/Intelligent/Outlander/Drop_Outlander_Sorcerer.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Fabric_Scrap_Shadoweave,1,4
Outlander_Sorcerer,suppressed,Drop_Outlander_Sorcerer,Server/Drops/NPCs/Intelligent/Outlander/Drop_Outlander_Sorcerer.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Void_Essence,2,3
Outlander_Stalker,suppressed,Drop_Outlander_Stalker,Server/Drops/NPCs/Intelligent/Outlander/Drop_Outlander_Stalker.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Fabric_Scrap_Shadoweave,1,4
Outlander_Stalker,suppressed,Drop_Outlander_Stalker,Server/Drops/NPCs/Intelligent/Outlander/Drop_Outlander_Stalker.json,Container/Containers[1]/Containers[0],Single,50,Weapon_Crossbow_Iron,,
Owl_Brown,preserved,Drop_Owl_Brown,Server/Drops/NPCs/Flying_Critter/Drop_Owl_Brown.json,Container/Containers[0]/Containers[0],Single,100,Food_Wildmeat_Raw,1,1
Owl_Brown,preserved,Drop_Owl_Brown,Server/Drops/NPCs/Flying_Critter/Drop_Owl_Brown.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Feathers_Dark,1,2
Owl_Snow,preserved,Drop_Owl_Snow,Server/Drops/NPCs/Flying_Critter/Drop_Owl_Snow.json,Container/Containers[0]/Containers[0],Single,100,Food_Wildmeat_Raw,1,1
Owl_Snow,preserved,Drop_Owl_Snow,Server/Drops/NPCs/Flying_Critter/Drop_Owl_Snow.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Feathers_Red,1,2
Parrot,preserved,Drop_Parrot,Server/Drops/NPCs/Flying_Critter/Drop_Parrot.json,Container/Containers[0]/Containers[0],Single,100,Food_Wildmeat_Raw,1,1
Parrot,preserved,Drop_Parrot,Server/Drops/NPCs/Flying_Critter/Drop_Parrot.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Feathers_Red,1,2
Pig,preserved,Drop_Pig,Server/Drops/NPCs/Livestock/Drop_Pig.json,Container/Containers[0]/Containers[0],Single,100,Food_Pork_Raw,1,2
Pig,preserved,Drop_Pig,Server/Drops/NPCs/Livestock/Drop_Pig.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Hide_Light,1,1
Pig_Undead,suppressed,Drop_Pig_Undead,Server/Drops/NPCs/Undead/Drop_Pig_Undead.json,Container/Containers[0]/Containers[0],Single,100,Food_Pork_Raw,1,2
Pig_Undead,suppressed,Drop_Pig_Undead,Server/Drops/NPCs/Undead/Drop_Pig_Undead.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Hide_Light,1,1
Pig_Wild,preserved,Drop_Pig,Server/Drops/NPCs/Livestock/Drop_Pig.json,Container/Containers[0]/Containers[0],Single,100,Food_Pork_Raw,1,2
Pig_Wild,preserved,Drop_Pig,Server/Drops/NPCs/Livestock/Drop_Pig.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Hide_Light,1,1
Pigeon,preserved,Drop_Pigeon,Server/Drops/NPCs/Flying_Critter/Drop_Pigeon.json,Container/Containers[0]/Containers[0],Single,100,Food_Wildmeat_Raw,1,1
Pigeon,preserved,Drop_Pigeon,Server/Drops/NPCs/Flying_Critter/Drop_Pigeon.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Feathers_Light,1,2
Pike,preserved,Drop_Pike,Server/Drops/NPCs/Swimming_Beast/Drop_Pike.json,Container/Containers[0]/Containers[0],Single,100,Food_Fish_Raw,1,2
Piranha,suppressed,Drop_Piranha,Server/Drops/NPCs/Swimming_Beast/Drop_Piranha.json,Container/Containers[0]/Containers[0],Single,100,Food_Fish_Raw,1,1
Piranha_Black,suppressed,Drop_Piranha_Black,Server/Drops/NPCs/Swimming_Beast/Drop_Piranha_Black.json,Container/Containers[0]/Containers[0],Single,100,Food_Fish_Raw,1,1
Pterodactyl,preserved,Drop_Pterodactyl,Server/Drops/NPCs/Flying_Beast/Drop_Pterodactyl.json,Container/Containers[0]/Containers[0],Single,100,Food_Wildmeat_Raw,1,1
Pterodactyl,preserved,Drop_Pterodactyl,Server/Drops/NPCs/Flying_Beast/Drop_Pterodactyl.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Feathers_Blue,1,2
Pufferfish,preserved,Drop_Pufferfish,Server/Drops/NPCs/Swimming_Wildlife/Drop_Pufferfish.json,Container/Containers[0]/Containers[0],Single,100,Food_Fish_Raw,1,1
Rabbit,preserved,Drop_Rabbit,Server/Drops/NPCs/Livestock/Drop_Rabbit.json,Container/Containers[0]/Containers[0],Single,100,Food_Wildmeat_Raw,1,2
Rabbit,preserved,Drop_Rabbit,Server/Drops/NPCs/Livestock/Drop_Rabbit.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Hide_Light,1,1
Ram,suppressed,Drop_Ram,Server/Drops/NPCs/Livestock/Drop_Ram.json,Container/Containers[0]/Containers[0],Single,100,Food_Wildmeat_Raw,1,2
Ram,suppressed,Drop_Ram,Server/Drops/NPCs/Livestock/Drop_Ram.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Hide_Light,1,2
Raptor_Cave,suppressed,Drop_Raptor_Cave,Server/Drops/NPCs/Beast/Drop_Raptor_Cave.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Hide_Medium,2,3
Raptor_Cave,suppressed,Drop_Raptor_Cave,Server/Drops/NPCs/Beast/Drop_Raptor_Cave.json,Container/Containers[1]/Containers[0],Single,100,Food_Wildmeat_Raw,2,3
Rat,suppressed,Drop_Rat,Server/Drops/NPCs/Beast/Drop_Rat.json,Container/Containers[0]/Containers[0],Single,100,Food_Wildmeat_Raw,1,2
Rat,suppressed,Drop_Rat,Server/Drops/NPCs/Beast/Drop_Rat.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Hide_Light,1,1
Raven,preserved,Drop_Raven,Server/Drops/NPCs/Flying_Wildlife/Drop_Raven.json,Container/Containers[0]/Containers[0],Single,100,Food_Wildmeat_Raw,1,1
Raven,preserved,Drop_Raven,Server/Drops/NPCs/Flying_Wildlife/Drop_Raven.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Feathers_Dark,1,2
Rex_Cave,suppressed,Drop_Rex_Cave,Server/Drops/NPCs/Beast/Drop_Rex_Cave.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Hide_Heavy,2,3
Rex_Cave,suppressed,Drop_Rex_Cave,Server/Drops/NPCs/Beast/Drop_Rex_Cave.json,Container/Containers[1]/Containers[0],Single,100,Food_Wildmeat_Raw,2,3
Salmon,preserved,Drop_Salmon,Server/Drops/NPCs/Swimming_Wildlife/Drop_Salmon.json,Container/Containers[0]/Containers[0],Single,100,Food_Fish_Raw,1,1
Scarak_Broodmother,suppressed,Drop_Scarak_Broodmother,Server/Drops/NPCs/Beast/Drop_Scarak_Broodmother.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Sac_Venom,2,3
Scarak_Broodmother,suppressed,Drop_Scarak_Broodmother,Server/Drops/NPCs/Beast/Drop_Scarak_Broodmother.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Chitin_Sturdy,4,6
Scarak_Defender,suppressed,Drop_Scarak_Defender,Server/Drops/NPCs/Beast/Drop_Scarak_Defender.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Chitin_Sturdy,2,3
Scarak_Defender_Patrol,suppressed,Drop_Scarak_Defender,Server/Drops/NPCs/Beast/Drop_Scarak_Defender.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Chitin_Sturdy,2,3
Scarak_Fighter,suppressed,Drop_Scarak_Fighter,Server/Drops/NPCs/Beast/Drop_Scarak_Fighter.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Chitin_Sturdy,1,2
Scarak_Fighter_Patrol,suppressed,Drop_Scarak_Fighter,Server/Drops/NPCs/Beast/Drop_Scarak_Fighter.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Chitin_Sturdy,1,2
Scarak_Fighter_Royal_Guard,suppressed,Drop_Scarak_Fighter_Royal_Guard,Server/Drops/NPCs/Beast/Drop_Scarak_Fighter_Royal_Guard.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Chitin_Sturdy,2,3
Scarak_Louse,suppressed,Drop_Scarak_Louse,Server/Drops/NPCs/Beast/Drop_Scarak_Louse.json,Container/Containers[0]/Containers[0],Single,30,Ingredient_Chitin_Sturdy,1,1
Scarak_Seeker,suppressed,Drop_Scarak_Seeker,Server/Drops/NPCs/Flying_Beast/Drop_Scarak_Seeker.json,Container/Containers[0]/Containers[0],Single,50,Ingredient_Sac_Venom,1,1
Scarak_Seeker,suppressed,Drop_Scarak_Seeker,Server/Drops/NPCs/Flying_Beast/Drop_Scarak_Seeker.json,Container/Containers[0]/Containers[1],Single,50,Ingredient_Chitin_Sturdy,1,1
Scarak_Seeker_Patrol,suppressed,Drop_Scarak_Seeker,Server/Drops/NPCs/Flying_Beast/Drop_Scarak_Seeker.json,Container/Containers[0]/Containers[0],Single,50,Ingredient_Sac_Venom,1,1
Scarak_Seeker_Patrol,suppressed,Drop_Scarak_Seeker,Server/Drops/NPCs/Flying_Beast/Drop_Scarak_Seeker.json,Container/Containers[0]/Containers[1],Single,50,Ingredient_Chitin_Sturdy,1,1
Scorpion,suppressed,Drop_Scorpion,Server/Drops/NPCs/Beast/Drop_Scorpion.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Sac_Venom,1,1
Scorpion,suppressed,Drop_Scorpion,Server/Drops/NPCs/Beast/Drop_Scorpion.json,Container/Containers[1]/Containers[0],Single,50,Ingredient_Chitin_Sturdy,1,1
Shark_Hammerhead,preserved,Drop_Shark_Hammerhead,Server/Drops/NPCs/Swimming_Beast/Drop_Shark_Hammerhead.json,Container/Containers[0]/Containers[0],Single,100,Food_Fish_Raw,1,2
Sheep,preserved,Drop_Sheep,Server/Drops/NPCs/Livestock/Drop_Sheep.json,Container/Containers[0],Single,100,Food_Wildmeat_Raw,1,2
Sheep,preserved,Drop_Sheep,Server/Drops/NPCs/Livestock/Drop_Sheep.json,Container/Containers[1],Single,100,Ingredient_Hide_Light,1,1
Sheep,preserved,Drop_Sheep,Server/Drops/NPCs/Livestock/Drop_Sheep.json,Container/Containers[2],Single,100,Ingredient_Fabric_Scrap_Wool,1,3
Shellfish_Lava,preserved,Drop_Shellfish_Lava,Server/Drops/NPCs/Swimming_Beast/Drop_Shellfish_Lava.json,Container/Containers[0]/Containers[0],Single,100,Food_Fish_Raw,1,1
Skeleton,suppressed,Drop_Skeleton,Server/Drops/NPCs/Undead/Drop_Skeleton.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Bone_Fragment,1,2
Skeleton,suppressed,Drop_Skeleton,Server/Drops/NPCs/Undead/Drop_Skeleton.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Fabric_Scrap_Linen,1,3
Skeleton_Archer,suppressed,Drop_Skeleton_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Archer.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Bone_Fragment,1,2
Skeleton_Archer,suppressed,Drop_Skeleton_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Archer.json,Container/Containers[1]/Containers[0],Single,50,Ingredient_Fabric_Scrap_Linen,1,3
Skeleton_Archer,suppressed,Drop_Skeleton_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Archer.json,Container/Containers[2]/Containers[0],Single,25,Weapon_Arrow_Crude,15,15
Skeleton_Archer,suppressed,Drop_Skeleton_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Archer.json,Container/Containers[3]/Containers[0],Single,5,Weapon_Shortbow_Iron_Rusty,,
Skeleton_Archer_Patrol,suppressed,Drop_Skeleton_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Archer.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Bone_Fragment,1,2
Skeleton_Archer_Patrol,suppressed,Drop_Skeleton_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Archer.json,Container/Containers[1]/Containers[0],Single,50,Ingredient_Fabric_Scrap_Linen,1,3
Skeleton_Archer_Patrol,suppressed,Drop_Skeleton_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Archer.json,Container/Containers[2]/Containers[0],Single,25,Weapon_Arrow_Crude,15,15
Skeleton_Archer_Patrol,suppressed,Drop_Skeleton_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Archer.json,Container/Containers[3]/Containers[0],Single,5,Weapon_Shortbow_Iron_Rusty,,
Skeleton_Archer_Wander,suppressed,Drop_Skeleton_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Archer.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Bone_Fragment,1,2
Skeleton_Archer_Wander,suppressed,Drop_Skeleton_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Archer.json,Container/Containers[1]/Containers[0],Single,50,Ingredient_Fabric_Scrap_Linen,1,3
Skeleton_Archer_Wander,suppressed,Drop_Skeleton_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Archer.json,Container/Containers[2]/Containers[0],Single,25,Weapon_Arrow_Crude,15,15
Skeleton_Archer_Wander,suppressed,Drop_Skeleton_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Archer.json,Container/Containers[3]/Containers[0],Single,5,Weapon_Shortbow_Iron_Rusty,,
Skeleton_Archmage,suppressed,Drop_Skeleton_Archmage,Server/Drops/NPCs/Undead/Drop_Skeleton_Archmage.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Bone_Fragment,1,2
Skeleton_Archmage,suppressed,Drop_Skeleton_Archmage,Server/Drops/NPCs/Undead/Drop_Skeleton_Archmage.json,Container/Containers[1]/Containers[0],Single,50,Ingredient_Fabric_Scrap_Linen,1,2
Skeleton_Archmage,suppressed,Drop_Skeleton_Archmage,Server/Drops/NPCs/Undead/Drop_Skeleton_Archmage.json,Container/Containers[2],Single,100,Ingredient_Crystal_Green,15,30
Skeleton_Archmage_Patrol,suppressed,Drop_Skeleton_Archmage,Server/Drops/NPCs/Undead/Drop_Skeleton_Archmage.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Bone_Fragment,1,2
Skeleton_Archmage_Patrol,suppressed,Drop_Skeleton_Archmage,Server/Drops/NPCs/Undead/Drop_Skeleton_Archmage.json,Container/Containers[1]/Containers[0],Single,50,Ingredient_Fabric_Scrap_Linen,1,2
Skeleton_Archmage_Patrol,suppressed,Drop_Skeleton_Archmage,Server/Drops/NPCs/Undead/Drop_Skeleton_Archmage.json,Container/Containers[2],Single,100,Ingredient_Crystal_Green,15,30
Skeleton_Archmage_Wander,suppressed,Drop_Skeleton_Archmage,Server/Drops/NPCs/Undead/Drop_Skeleton_Archmage.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Bone_Fragment,1,2
Skeleton_Archmage_Wander,suppressed,Drop_Skeleton_Archmage,Server/Drops/NPCs/Undead/Drop_Skeleton_Archmage.json,Container/Containers[1]/Containers[0],Single,50,Ingredient_Fabric_Scrap_Linen,1,2
Skeleton_Archmage_Wander,suppressed,Drop_Skeleton_Archmage,Server/Drops/NPCs/Undead/Drop_Skeleton_Archmage.json,Container/Containers[2],Single,100,Ingredient_Crystal_Green,15,30
Skeleton_Burnt_Alchemist,suppressed,Drop_Skeleton_Burnt_Alchemist,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Alchemist.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Fabric_Scrap_Cindercloth,1,3
Skeleton_Burnt_Alchemist,suppressed,Drop_Skeleton_Burnt_Alchemist,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Alchemist.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Fire_Essence,1,2
